experiment_id,run_id,timestep,time_minutes,worker_id,worker_role,heart_rate,skin_temperature,spo2,accelerometer_magnitude,approximate_location,activity_level,simulated_event_type,is_critical_event,risk_score,generated_alert,recommendation,effective_threshold,communication_latency_ms,processing_latency_ms,total_latency_ms,packet_loss,energy_consumption_mj,computational_load,local_processing_ratio,external_transmission_ratio,privacy_exposure_score,security_risk_score,transparency_score,explainability_available,unauthorized_access_probability,unauthorized_access,data_tampering_probability,data_tampered,attack_propagation_risk,dete4cpes_overhead_ms,applied_dest_effects
EXP_20260507_152142_228b27,1,0,0.0,1,nurse,83.354,37.013,97.435,1.493,Pharmacy-zone,0.548,none,False,0.0926,False,none,0.65,52.574,14.229,66.802,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,2,porter,96.889,36.753,96.919,1.654,Pharmacy-zone,0.677,none,False,0.1521,False,none,0.65,42.365,16.759,59.124,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,3,technician,91.654,37.101,95.183,1.863,Ward-A-zone,0.753,none,False,0.1797,False,none,0.65,68.055,17.834,85.889,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,4,porter,103.699,36.96,95.495,1.607,Surgery-zone,0.502,none,False,0.2407,False,none,0.65,56.422,17.058,73.479,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,5,technician,97.875,37.484,95.662,1.309,Emergency-zone,0.631,none,False,0.2549,False,none,0.65,58.658,17.532,76.19,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,6,porter,95.355,36.783,95.428,0.739,Emergency-zone,0.623,none,False,0.0,False,no_assessment_packet_loss,0.65,49.697,0.0,49.697,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,7,porter,95.968,36.73,96.645,1.605,Radiology-zone,0.504,none,False,0.1342,False,none,0.65,46.826,17.175,64.001,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,8,porter,99.753,36.91,96.829,1.537,Emergency-zone,0.639,none,False,0.2197,False,none,0.65,54.647,15.387,70.034,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,9,technician,83.503,36.835,97.929,1.021,Ward-A-zone,0.317,none,False,0.0701,False,none,0.65,51.866,18.938,70.804,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,10,nurse,97.444,37.139,96.879,1.975,Pharmacy-zone,0.622,none,False,0.1826,False,none,0.65,50.433,15.747,66.18,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,11,cleaning_staff,91.33,36.655,95.009,1.457,Emergency-zone,0.386,none,False,0.1911,False,none,0.65,63.636,17.339,80.975,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,12,technician,94.53,37.131,96.601,0.972,Radiology-zone,0.578,none,False,0.1331,False,none,0.65,44.482,18.567,63.049,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,13,physician,92.753,36.716,96.372,0.959,Surgery-zone,0.508,none,False,0.1776,False,none,0.65,67.871,14.512,82.382,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,14,technician,95.47,36.913,95.872,1.719,Radiology-zone,0.453,none,False,0.1391,False,none,0.65,67.45,16.329,83.779,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,15,physician,87.474,37.09,95.272,1.244,ICU-zone,0.539,none,False,0.186,False,none,0.65,49.208,19.246,68.454,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,16,physician,85.069,36.934,94.799,0.606,Radiology-zone,0.319,none,False,0.0,False,no_assessment_packet_loss,0.65,68.114,0.0,68.114,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,17,porter,95.739,36.78,94.627,1.023,Surgery-zone,0.549,none,False,0.2232,False,none,0.65,57.04,17.566,74.605,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,18,physician,128.01,36.92,93.99,5.007,Radiology-zone,0.585,fall,True,0.4606,False,none,0.65,46.288,15.328,61.615,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,19,nurse,91.322,37.219,95.098,1.021,Surgery-zone,0.423,none,False,0.2074,False,none,0.65,60.794,10.997,71.791,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,3,3.0,20,technician,89.994,36.867,94.673,0.055,Surgery-zone,0.15,none,False,0.1749,False,none,0.65,46.493,17.419,63.912,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,1,nurse,73.451,36.947,97.557,0.373,Pharmacy-zone,0.133,none,False,0.0577,False,none,0.65,58.264,14.297,72.562,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,2,porter,95.767,36.761,96.808,1.838,Pharmacy-zone,0.626,none,False,0.1561,False,none,0.65,65.834,15.043,80.877,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,3,technician,91.087,37.109,95.224,2.214,Ward-A-zone,0.703,none,False,0.1957,False,none,0.65,53.304,17.6,70.904,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,4,porter,108.435,37.058,95.339,2.047,Laboratory-zone,0.671,none,False,0.0,False,no_assessment_packet_loss,0.65,56.61,0.0,56.61,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,5,technician,96.7,37.453,95.818,1.446,Emergency-zone,0.553,none,False,0.2419,False,none,0.65,50.188,17.991,68.179,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,6,porter,94.516,36.787,95.008,1.033,Emergency-zone,0.588,none,False,0.2125,False,none,0.65,51.691,10.744,62.435,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,7,porter,93.768,36.743,96.604,1.529,Laboratory-zone,0.429,none,False,0.1167,False,none,0.65,41.82,16.256,58.075,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,8,porter,100.512,36.932,96.577,1.925,Emergency-zone,0.691,none,False,0.2498,False,none,0.65,60.712,17.237,77.949,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,9,technician,94.256,36.98,97.585,1.519,Ward-A-zone,0.719,none,False,0.1373,False,none,0.65,72.179,16.082,88.26,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,10,nurse,101.158,37.236,96.806,1.203,Pharmacy-zone,0.76,none,False,0.1781,False,none,0.65,51.668,18.024,69.692,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,11,cleaning_staff,93.122,36.718,94.936,0.769,Emergency-zone,0.43,none,False,0.1986,False,none,0.65,56.939,17.412,74.351,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,12,technician,94.396,37.03,96.449,1.853,Radiology-zone,0.529,none,False,0.1483,False,none,0.65,63.69,14.956,78.646,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,13,physician,89.358,36.73,96.563,1.318,ICU-zone,0.4,none,False,0.1584,False,none,0.65,42.421,15.317,57.738,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,True,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,14,technician,100.364,36.95,95.821,1.546,Radiology-zone,0.619,none,False,0.1581,False,none,0.65,63.787,18.291,82.078,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,15,physician,86.07,37.071,95.405,1.208,ICU-zone,0.485,none,False,0.1727,False,none,0.65,60.295,15.758,76.054,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,16,physician,87.334,36.97,94.87,0.492,Radiology-zone,0.385,none,False,0.1095,False,none,0.65,48.383,16.012,64.395,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,17,porter,103.354,36.908,94.527,2.322,Surgery-zone,0.842,none,False,0.3291,False,none,0.65,50.538,16.481,67.02,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,18,physician,107.391,36.923,95.128,1.837,Radiology-zone,0.625,none,False,0.2176,False,none,0.65,42.818,18.55,61.368,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,19,nurse,84.925,37.195,95.143,0.752,Surgery-zone,0.164,none,False,0.1644,False,none,0.65,57.3,17.855,75.155,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,4,4.0,20,technician,99.414,36.966,94.4,0.78,Surgery-zone,0.473,none,False,0.2364,False,none,0.65,50.871,17.724,68.595,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,5,5.0,1,nurse,74.682,36.96,97.464,0.577,Pharmacy-zone,0.131,none,False,0.0576,False,none,0.65,53.355,17.396,70.751,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,5,5.0,2,porter,91.685,36.706,97.245,0.634,Pharmacy-zone,0.45,none,False,0.1028,False,none,0.65,31.703,18.458,50.16,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,5,5.0,3,technician,91.487,37.104,95.223,0.84,Ward-A-zone,0.688,none,False,0.1455,False,none,0.65,69.77,14.439,84.21,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,5,5.0,4,porter,103.531,36.985,95.652,1.525,Surgery-zone,0.455,none,False,0.2282,False,none,0.65,58.11,15.137,73.246,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,5,5.0,5,technician,89.617,37.411,96.044,0.786,Emergency-zone,0.293,none,False,0.1885,False,none,0.65,54.819,15.03,69.85,False,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
EXP_20260507_152142_228b27,1,5,5.0,6,porter,97.339,36.835,95.144,1.825,Emergency-zone,0.687,none,False,0.0,False,no_assessment_packet_loss,0.65,43.601,0.0,43.601,True,0.20975,0.66667,0.35,0.65,0.64,0.45,0.34,True,0.075,False,0.01375,False,0.52,7.5,Data obfuscation: coarsened location; privacy exposure -0.14; Transport Layer Security: reduced tampering probability; latency +6 ms; Virtual objects: sensor and actuator abstractions enabled
